title,text,label
Chinese market still offers huge business opportunities,"In the past two years, China accounted for 91 percent of the global demand for durians. Thailand, the world's largest durian exporter, has seen how a consumption boom in China can fuel a rapid rise in demand. No wonder some fruit dealers in the Southeast Asian country said that any new fruit trend in China may bring huge business opportunities. Retail sales of consumer goods in China rose 4.6 percent year-on-year in August, 2.1 percentage points faster than the previous month. This is a sign of China's steady economic recovery. China's huge market remains a key reason why foreign corporations still regard China as an indispensable part of their global business map, despite Washington's attempts to get them to view the country otherwise. That China's consumer market is constantly transforming and upgrading can bring stable returns to multinational enterprises. In August, the Chinese people went on more trips, and their consumption of catering, accommodation, transportation and other services continued to expand. The national catering revenue increased by 12.4 percent year-on-year, and the business activity index of transportation, accommodation and other related industries remained in a boom range. At the same time, digital consumption and green consumption have gradually become the new trend of consumption upgrading. Not only has the consumption of e-commerce and online entertainment boomed, but offline smart shopping, such as hyperrealistic makeup using augmented reality technology and naked-eye 3D display experiences, has also attracted a large number of customers. Statistics show that the return rate of foreign investment in China in the past five years is 9.1 percent, much higher than the about 3 percent in Europe and the United States, and higher than the 4 percent to 8 percent average in other major emerging economies. Tesla's Shanghai Gigafactory delivered half of the company's cars around the world last year. Starbucks is opening 6,500 stores in China, adding one every nine hours over recent years. Meanwhile, China's pro-innovation environment provides multinational enterprises with convenience and support for research and development. Since the beginning of this year, more and more foreign-funded enterprises have set up R&D centers in China. Unlike some Western countries, which often make ""sharp turns"" in policies, the stability and continuity of China's economic policies have given multinational enterprises more reassurance.",1
"In speech at UN, Chinese VP calls on world to stay true to multilateralism, improve global governance","Chinese Vice President Han Zheng on Thursday called on the world to stay true to multilateralism and improve global governance, in a wide-ranging speech at the United Nations General Assembly. Speaking at the General Debate of the 78th session of UNGA, Han said that UN member states should uphold equity and justice, and safeguard peace and security; pursue mutual benefit, deliver win-win outcomes and achieve development for all; stay open and inclusive, and advance human civilization; and stay true to multilateralism and improve global governance. Han said that the legitimate security concerns of all countries should be addressed, the sovereignty and territorial integrity of all countries should be respected, and differences and disputes should be resolved in a peaceful way through dialogue and consultation. China, the vice president said, supports all efforts that are conducive to the peaceful resolution of the Ukraine crisis and stands ready to continue playing a constructive role for the early attainment of peace. Development should be placed at the center of the international agenda, and development benefit should reach every country and individual in a fairer way, Han said. Elaborating on the issue of development, Han said China will further advance cooperation surrounding the Belt and Road Initiative and the 2030 Agenda for Sustainable Development, adding China will continue to contribute to building a global community of development. Different countries and civilizations should prosper together by respecting each other, advance together by drawing on each other's strength, and seek win-win outcomes through cooperation, Han said. On human rights, the vice president said that countries in the world should advance the international human rights cause through cooperation, and oppose the politicization of and double standard on human rights issues. What's more important, Han said, is that the world should stand in opposition to the use of human rights and democracy as a political tool to interfere in the affairs of other countries. The vice president called on countries to stay true to multilateralism and improve global governance. Noting that China is a staunch supporter of the international system with the United Nations at its core, Han said the world body should make advances in all the three pillar areas of security, development, and human rights in a balanced manner and see that all countries jointly safeguard universal security, share development achievements, and chart the course for the future of the world. He also urged the international community to strengthen the representation and voice of developing countries and make global governance more just and equitable.",1
China's top legislator meets Syrian president,"China's top legislator Zhao Leji met with Syrian President Bashar al-Assad in Beijing on Monday. China is ready to work with Syria to implement the important consensus reached by the two heads of state, deepen friendly cooperation, safeguard common interests and push for new and greater development of China-Syria strategic partnership, Zhao, chairman of the National People's Congress (NPC) Standing Committee, said. Zhao discussed China's concept of building a community with a shared future for humanity, saying that the NPC is willing to work with the Syrian People's Assembly to strengthen exchanges and cooperation between legislative bodies at all levels and contribute to consolidating the traditional friendship and promoting practical cooperation between the two countries. Assad said China's development is the growth of the force for justice in the world, and that he expects China to play a greater role in promoting world peace, justice and progress. Syria is willing to strengthen bilateral cooperation and push bilateral relations to a new level, he said.",1
"Venezuelan FM says supports China's global initiatives on development, security, civilization","A new multipolar and multilateral world of peace and economic prosperity - free from hegemony and anchored in the United Nations Charter - must be based on the values of true multilateralism, international cooperation, and solidarity, says Yvan Gil. Venezuelan Foreign Minister Yvan Gil said Saturday that his country supports China-proposed global initiatives on development, security, and civilization. Venezuela applauds the efforts of countries that contribute to dialogue, understanding, global peace, and common progress, such as China, he told the General Debate of the UN General Assembly. ""Venezuela supports the Global Development Initiative, the Global Security Initiative, and the Global Civilization Initiative. It is through common efforts, under the spirit of complementarity, solidarity, and cooperation, that we can change the course toward a shared future of prosperity and stability for all of humanity,"" he said. A new multipolar and multilateral world of peace and economic prosperity - free from hegemony and anchored in the United Nations Charter - must be based on the values of true multilateralism, international cooperation, and solidarity. In this regard, Venezuela recognizes the contribution of the BRICS group, which Venezuela aspires to join, to the current global geopolitics and the democratization of international relations, he said. In the face of the economic and financial crisis that particularly affects developing countries, there is a need for a new model for the mechanisms of global governance, where the Global South has fair access to international financing, said the minister. Until there is a true and effective reform of the multilateral system in the financial sphere, the Sustainable Development Goals are destined to be unfulfilled, he said. Debt is an essential problem for developing countries, and there is little hope that things will improve soon if the current system is not radically changed. The World Bank, the International Monetary Fund, and Western credit institutions, while charging low interest rates to their friends, burden developing countries with unpayable interest rates, which some experts have termed a criminal financial apartheid. This neo-colonialist scheme of plunder and dependence must be rooted out, he said.",1
Xi stresses construction of higher-level pilot free trade zones,"Chinese President Xi Jinping has stressed efforts to build higher-level pilot free trade zones (FTZs), urging FTZs to be pioneers in breaking new ground and tackling tough challenges. Xi, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, made the remarks in a recent instruction on advancing the construction of pilot FTZs.",1
China to continue to boost green development of Belt and Road,"China will continue to boost the green development of the Belt and Road, better protect the environment, and bring benefits to the people of all Belt and Road partner countries, Cong Liang, deputy head of the National Development and Reform Commission, told a press conference Tuesday. Cong made the remarks when a white paper, titled ""A Global Community of Shared Future: China's Proposals and Actions,"" was released by the State Council Information Office on Tuesday at the press conference.",1
Culture on top of the world,"Known as the roof of the world, the Tibet autonomous region has witnessed steady progress in economic and social development. Promoting its splendid natural sceneries and rich cultural heritage, the 5th China Xizang Tourism and Culture Expo was held from June 16 to 18 in Lhasa, the capital city of Tibet and was attended by 612 companies from home and abroad. Xizang is the name of Tibet in Chinese.",1
Boarding schools in Xizang fundamentally different from colonial-era residential schools in West: expert,"Boarding schools in China's Xizang Autonomous Region are totally different from those ""colonial-era residential schools in Canada, Australia, and the United States,"" where ""astonishing tragedies once happened,"" a professor said at a human rights conference on Thursday. Did boarding schools in Xizang ""separate Tibetan children from their families"" and ""force them to receive assimilation education in boarding schools""? Zhaluo, an expert with the China Tibetology Research Center, asked at a side-event of the 52nd session of the UN Human Rights Council. Those with a positive answer either know little about Xizang or purposely stigmatize China, Zhaluo said at the event themed ""The Concept and Practice of Human Rights in China."" ""I once studied at a boarding school. Besides, over the past 30 years I have been committed to researching Xizang's development, so I am familiar with boarding schools in the autonomous region,"" he said at the meeting organized by the China Society for Human Rights Studies. The main reasons that Xizang established and developed boarding schools are as follows: First, the population is widely dispersed, making it difficult to attend a school close to home; Second, the mountainous geographical conditions render transportation inconvenient. ""Boarding schools that allow school-age children to study and live together are the best way to promote school education,"" he noted. The expert told attendees that based on his observations in the past 30 years, the infrastructure of boarding schools in Xizang and students' living allowance standards have seen obvious improvements, and the student management and care system has become increasingly mature and standardized. He said that the boarding schools maximally guarantee that children of farmers and herders in Xizang's remote areas enjoy the right to education, and thanks to the implementation of the boarding school system, both rural and urban students can share high-quality educational resources and receive school education equally, thus narrowing the rural-urban educational gap. ""As a matter of fact, a variety of boarding schools full of humanism and vitality have provided a favorable environment for the growth of numerous students in many parts of the world, including China's Xizang Autonomous Region, and offered them the golden key to a splendid life,"" he stressed.",1
Book on Xi's ideas on human rights published in 6 languages,"Foreign readers can now read editions of a book featuring President Xi Jinping's discourses on human rights in Arabic, Portuguese, German, Swahili, Urdu and Vietnamese. The six editions of the book were published recently by the Foreign Languages Press. The book provides an encompassing selection of Xi's remarks, writings and comments regarding respecting and securing human rights. It aims to help overseas readers understand Xi's profound thoughts on human rights and take stock of China's significant practices in respecting and protecting human rights. Through the book, readers can also access Beijing's proposed solutions for advancing global human rights governance. Last year, the Central Compilation and Translation Press published the book's Chinese-English, Chinese-French, Chinese-Russian, Chinese-Spanish and Chinese-Japanese editions. Observers said the book will help ensure that China's outlook on human rights is better understood by the rest of the world. While continuously advancing its own human rights cause, China has ""taken tangible actions to promote global human rights governance towards being more fair, just, reasonable and inclusive"", said a report released on Tuesday. The report was co-released by the China Society for Human Rights Studies and Xinhua News Agency's think tank New China Research. The report stressed that China has consistently participated in United Nations' human rights affairs in a responsible manner and actively participated in global human rights governance. On global governance, the country is a deeply involved participant in international mechanisms, a co-builder of rules, an active advocate for exchanges and cooperation, and an important promoter of reform, the report said.",1
 Xi sends congratulatory letter to Global Sustainable Transport Forum,"Chinese President Xi Jinping on Monday sent a congratulatory letter to the Global Sustainable Transport Forum. Building a sustainable transport system that is safe, convenient, efficient, green, economical, inclusive, and resilient is a major move to support high-quality economic and social development and realize the vision of enjoyable travel for passengers and smooth transport of goods, Xi said. China is accelerating building up its strength in transport and will continue to promote global transport cooperation, providing new opportunities for the world with its own development, Xi said. Following the principles of extensive consultation, joint contribution and shared benefits, China is ready to work with other countries to make the benefits of sustainable transport better delivered to people all over the world, Xi said. Xi vowed contribution to the implementation of the Global Development Initiative, the realization of the U.N. 2030 Sustainable Development Goals, and the construction of a community with a shared future for humanity. Themed ""Sustainable Transport: Working Together to Promote Global Development,"" the forum, held by the Ministry of Transport, opened here Monday.",1
Washington's drug slur on Beijing slammed,"Beijing expressed on Monday its strong opposition to Washington smearing China as a ""major source country"" for drugs, saying that China has implemented the strictest drug control policy and its efforts are widely recognized by the international community. In a White House memorandum issued on Friday, United States President Joe Biden identified a number of countries, including China, as major drug transit or major illicit drug producing nations. China has made serious demarches to the US over the identification, which has no basis in facts, Foreign Ministry spokeswoman Mao Ning said at a daily news briefing. The Chinese government attaches great importance to fighting drugs, Mao said. To date, China has scheduled 456 anesthetic and psychotropic drugs and two entire classes of substances, she said, adding that the country has also listed 38 types of controlled precursor chemicals, surpassing the 14 varieties regulated by the United Nations. ",1
Xinjiang Story: Building a house of happiness,"Mamatjan Yasin always exudes joy at his workplace. A construction foreman, the swarthy, burly man has a hectic schedule, checking each process diligently as he believes that they are not just building a house, but also crafting happier lives for the locals. Mamatjan Yasin was born in Koxtakal Village of Kizilsu Kirgiz Autonomous Prefecture on the brink of the Taklimakan Desert in northwest China's Xinjiang Uygur Autonomous Region, where the barren land has long hindered the local economic growth. Local authorities therefore provided vocational training to residents, helping them master construction skills and pursue a better living. According to the regional department of housing and urban-rural development, since 2020, Xinjiang has trained more than 410,000 technical personnels in the construction field, and more than 320,000 new jobs were created in the sector. Mamatjan Yasin's career in the construction sector began early, learning informally from experienced workers in the village, but initially limited to performing odd jobs. In late 2021, he became one of the first individuals to receive vocational training in the village and obtained his certificate in January 2022. ""We used to purely rely on experiences to build houses but now every step has a strict standard which we should always conform to,"" Mamatjan Yasin said. By constantly honing his skills, Mamatjan Yasin eventually set up his own team of workers, swiftly gaining a reputation for their exceptional expertise. His wife has been a constant source of support in his career. ""He used to earn about 5,000 yuan a month, and now our monthly income has quadrupled to about 20,000 yuan,"" she said. These days Mamatjan Yasin is busy renovating his own house and the family is even planning to purchase a new house in the county seat. He said that the most enjoyable moments after work involve decorating their home with his wife. ""I'm so excitedly looking forward to the day when my dream house will become a reality.""",1
China Focus: Journalists from 14 countries visit China's Xinjiang,"A group of 22 journalists from 14 countries concluded a trip to northwest China's Xinjiang Uygur Autonomous Region on Wednesday, after gaining first-hand knowledge about the region's development and diverse culture. The trip, which started on Sept. 12, took the journalists from 17 foreign media organizations to various places in Xinjiang, including the regional capital city of Urumqi, the city of Turpan and Kashgar Prefecture. During the trip, they witnessed Xinjiang's social stability, economic development and diverse culture, as well as the happy lives of local residents. At a shopping center in the port city of Horgos on the China-Kazakhstan border, Maxim Cherevik, an editor of the Information Telegraph Agency of Russia (ITAR-TASS), immediately spotted goods from Russia. ""The Chinese government has invested heavily on the port construction, created many job opportunities, and driven up regional growth,"" said Cherevik. ""From here, I can see great potential for the Belt and Road construction."" Since ancient times, Xinjiang has been a region where diverse cultures meet. In the ancient city of Kashgar, the journalists strolled through the streets, immersing themselves in the rich folk culture. After visiting the ancient city and a memorial hall, Sakalasooriya, an editor from the Daily Mirror in Sri Lanka, learned about the tremendous changes that Kashgar has undergone. ""China has invested a lot of resources in transforming the old city, which shows Xinjiang's commitment to the protection of traditional ethnic culture,"" Sakalasooriya said. Visiting the Muqam Art Troupe of Xinjiang Art Theater, the journalists learned about the efforts to protect and inherit the Twelve Muqam, the traditional musical form of the Uygur ethnic group. ""I was impressed by the performance of the Twelve Muqam,"" said Afdah Bin Mujap, a director of the Sunshine Daily of Malaysia. ""The culture and language of ethnic groups in Xinjiang have been well protected."" During the trip, the journalists also visited an exhibition on Xinjiang's efforts on anti-terrorism and deradicalization, where they witnessed China's achievements in this regard through audio and video materials. ""I have seen how Xinjiang has fought against terrorism and radicalization over the past years,"" said Judahnissi Calabroso, a journalist with the Philippine's SMNI TV Station. ""Now, Xinjiang is a very safe and harmonious place."" Supachai, a journalist with the Economist newspaper of Thailand, said, ""I am impressed by the great efforts China has made in the fight against terrorism and radicalization,"" adding that China's measures in the regard are very effective.",1
"New outline aimed at greater Fujian-Taiwan connectivity, integration","The newly-issued circular, which designated Fujian Province as a demonstration zone for cross-Strait integrated development, aims to facilitate better connectivity and integration between Fujian and Taiwan, said a senior Taiwan affairs official of the Chinese mainland on Thursday. Institutional guarantees and preferential policies will be provided for the comprehensive integration of Taiwan residents and enterprises in Fujian and advancing integration between key areas such as Xiamen and Kinmen, as well as Fuzhou and Matsu, said Pan Xianzhang, vice director of the Taiwan Work Office of the Communist Party of China Central Committee, at a press conference. The implementation of the circular on supporting making Fujian a demonstration zone for cross-Strait integrated development will guarantee a highly familiar and friendly environment for Taiwan compatriots to study, work, invest, and live there, thus ensuring their sense of participation, gain, happiness, and security, he said. Cong Liang, deputy head of the National Development and Reform Commission, pledged continuous efforts to promote innovations in policy-making and mechanism-setting and deliver more dividends through relevant policies. Cong noted that in recent years, relevant departments have vigorously promoted the planning and construction of traffic infrastructure in Fujian, and an integrated multidimensional transportation network has been built in the province, making it technically possible to construct a high-speed transport passage linking the province with Taiwan. Cong said it has provided a solid foundation for advancing infrastructure connectivity across the Strait. Cong added that goods from Taiwan will also reach the Eurasian market via the China-Europe Railway Express and other transportation means once cross-Strait infrastructure connectivity is ready. Cong also noted that the shoals of the outer beaches of southern Fujian are suitable for developing offshore wind power and have the conditions necessary for large-scale transmission of green electricity to Taiwan. Cong said the mainland is willing to strengthen cross-Strait energy cooperation and jointly promote green energy transition with Taiwan. Luo Dongchuan, Fujian's deputy Party chief, said Fujian has already become the most dynamic area for people-to-people exchanges across the Strait and has established the most convenient channels for cross-Strait travels. Further effort will be invested to guide Taiwan compatriots and enterprises to jointly participate in constructing a first-class business environment that is market-based, ruled by law, and more convenient. Luo also vowed efforts to improve the coordination mechanism to safeguard the legitimate interests and rights of Taiwan compatriots and enterprises and refine communication channels between government and enterprises.",1
CPC leadership reviews disciplinary inspection report,"The Political Bureau of the Communist Party of China (CPC) Central Committee convened a meeting on Wednesday to deliberate a report on the first round of disciplinary inspections launched by the 20th CPC Central Committee. Xi Jinping, general secretary of the CPC Central Committee, presided over the meeting.",1
"Xi stresses active participation in WTO reform, stronger ability for high-level opening-up","Xi Jinping, general secretary of the Communist Party of China (CPC) Central Committee, has stressed efforts to actively participate in the reform of the World Trade Organization (WTO) and improve the ability to handle high-level opening-up. Xi made the remarks while presiding over a group study session of the Political Bureau of the CPC Central Committee on Wednesday.",1
China rolls out measures to boost development of young sci-tech talents,"China has unveiled a slew of measures to strengthen the cultivation and management of young sci-tech talents, in a bid to facilitate the country's drive to achieve greater self-reliance and strength in science and technology. The document, released by the general offices of the Communist Party of China Central Committee and the State Council, urged efforts to support and guide young talents to serve high-quality development, encouraging them to carry out original innovation, achieve breakthroughs, and translate research outcomes into practical applications. Young sci-tech talents should be given a prominent role in major national sci-tech missions, research on core technologies in key fields, and emergency sci-tech research, according to the document. In principle, scientists under the age of 40 should constitute at least 50 percent of project leaders and core members in these projects, it said. The document also emphasized the importance of leveraging the advisory role of young sci-tech talents in decision-making. It also encompasses measures to facilitate international exchange and cooperation, strengthen financial support, reduce the non-research burdens on sci-tech talents and ensure their well-being, among others.",1
Xi extends congratulations on DPRK's 75th founding anniversary,"General Secretary of the Communist Party of China (CPC) Central Committee and Chinese President Xi Jinping on Saturday sent a message of congratulations to Kim Jong Un, general secretary of the Workers' Party of Korea (WPK) and president of the State Affairs of the Democratic People's Republic of Korea (DPRK) on the 75th anniversary of the country's founding. Under the strong WPK leadership and with the unremitting efforts of the DPRK people, new achievements have been made in the socialist construction of the DPRK over the past 75 years, Xi said. He said that in recent years, Comrade General Secretary Kim has led the WPK and the people of the DPRK in fully implementing the spirit of the 8th WPK Congress and the plenary sessions of the 8th Central Committee, focusing on economic development and improvement of people's livelihood, and has achieved important results. Xi expressed his confidence that under the leadership of Comrade General Secretary Kim and the WPK, the brotherly DPRK people will surely continuously advance the socialist cause of the country for new development and lift it to a new level. China and the DPRK are friendly neighbors linked by the same mountain and river, Xi stressed, adding that the traditional friendship between China and the DPRK, established and cultivated by the elder generations of leaders of both parties and both countries, has been deeply rooted in the hearts of the two peoples and has grown stronger with time. Xi noted that he and Kim have met five times in recent years, maintained close communication through various forms, and jointly led the traditional friendly and cooperative relations between China and the DPRK into a new era. Noting that momentous changes unseen in a century are accelerating across the world, Xi said it has always been the unswerving position of the CPC and the Chinese government to maintain, consolidate and develop the traditional friendly and cooperative relations between China and the DPRK, no matter how the international and regional situation changes. Under the new circumstances, China is willing to work with the DPRK to strengthen strategic communication and deepen practical cooperation, push China-DPRK relations to advance with the times and achieve greater development, so as to better benefit the two peoples and make greater contributions to regional peace, stability, development and prosperity, Xi added.",1
Xi's Focus: Xi Jinping on military governance,The People's Liberation Army (PLA) celebrates its 96th founding anniversary on August 1. Chinese President Xi Jinping stressed the need to speed up efforts to boost the modernization of the armed forces so as to accomplish the various tasks entrusted in it by the Communist Party of China (CPC) and the people. He made the remarks while inspecting the air force of the Western Theater Command of the PLA on July 26. Xi is also general secretary of the CPC Central Committee and chairman of the Central Military Commission.,1
China welcomes more U.S. companies to invest in China,"Chinese Vice President Han Zheng on September 26 met with former U.S. Treasury Secretary Henry Paulson in Beijing, saying China welcomes more U.S. companies to invest and do business in China to share development opportunities. Noting China-U.S. relations are the most important bilateral relations in the world today, Han said the two countries, one being the biggest developing country and the other the biggest developed country, should enhance mutually beneficial cooperation in all areas, push forward the world's economic recovery together, and address global challenges. Han said China always follows the guiding principles of mutual respect, peaceful coexistence, and win-win cooperation in dealing with relations with the United States. It is hoped that the U.S. side could work with China to bring the bilateral ties back to the track of sound and steady growth.Since the beginning of this year, China's economy has kept on a general rebound track. The Chinese side will continue to optimize economic structures, deepen reform and opening up, and achieve high-quality development, said Han. ",1
"China aims to build quality, balanced basic public education by 2027","China is aiming to establish a quality and balanced basic public education system by 2027, according to a new set of guidelines jointly released by the general offices of the Communist Party of China Central Committee and the State Council. By 2035 China aims to become one of the world's leading countries in terms of the quality and equity of compulsory education services, the document says. In the coming years the authorities will work to close the education gap between developed and less-developed regions, with a focus on school facilities, and will continue to spend resources on less-developed regions in central and western China, according to the document. The education gap between urban and rural areas, among different schools and different groups of residents will also be addressed. Priority will be given to rural schools. The relevant authorities will work to ensure that all rural children of school age receive compulsory education, while more information technology will be introduced to improve the quality of education of rural schools. Headmasters and teachers will be encouraged to work at rural schools and those operating in inferior conditions. Policies and measures will be adopted to help children of migrant workers to attend schools where their parents work. The authorities will also provide better education services for orphans, children without support and care, children who are left behind in rural areas and those in difficult situations. More resources will also go to schools in regions with large ethnic minority populations to improve the quality of education there. The document pledges that the government will continue to increase the budget for education, particularly compulsory education.",1
China-Pak crop pest management seminar held in Chengdu,"In order to strengthen the mutual learning and cooperation between China and Pakistan in the fields of crop pest management technology, prevention and control measures and management standards, the Seminar on Methods and Standards of Crop Pest Management in China and Pakistan was held by International Standardization Talent Training Base (Chengdu), and co-hosted by University of Agriculture Faisalabad (UAF) and University of the Punjab, on September 25 online, attended by technicians of agricultural enterprises engaged in crop pest control and experts of related scientific research institutes from both countries. Honored guest Dr. Abid Ali, Associate Professor, Department of Entomology at University of Agriculture Faisalabad, gave a keynote speech titled Standard System and Current Situation of Pest Control of Major Crops in Pakistan. We are facing growing severe pressure from pests, which is a serious threat to survival and security for Pakistan, an agricultural country. Climate change and high temperatures have intensified pests, in the meantime, extensive cropping signifies a lack of systematic and scientific control. Moreover, blind abuse of pesticides has led to more and more pests becoming resistant further. Such a vicious cycle keeps the cost of plant protection high. After analyzing the complex situation of crop pest management in Pakistan, Dr. Ali took several major pests such as Fall Armyworm (FAW) as examples to introduce Pakistan's current management system (chemical control), and pointed out that Pakistan lacks adequate pest monitoring and forecasting systems, which means that pesticides still dominate prevention and control measures. Statistics shows that Pakistan's annual pesticide use has soared from 50,000 tons/year in 2001 to 200,000 tons/year in 2020 in the past 20 years.",1
Mainland: PLA exercises near Taiwan Straits aim to combat 'arrogance' of separatists,"Chinese People's Liberation Army's (PLA) action to defend national sovereignty and territorial integrity will never stop as long as the ""Taiwan independence"" separatists continue provocation, Zhu Fenglian, spokesperson for the Taiwan Affairs Office of the State Council, told a press conference on Wednesday. The remark came after a series of PLA exercises and training were held near the Taiwan Straits, which Zhu said aims to resolutely combat the ""arrogance"" of separatist forces and separatist actions. ""We hope Taiwan compatriots can distinguish right from wrong, distinguish cause and effect, firmly oppose 'Taiwan independence' and work with us to safeguard peace and stability across the Taiwan Straits,"" Zhu told reporters.",1
China releases a reform plan for the communal forest tenure system,"China has released a plan to further change the communal forest tenure system in order to enhance farmers' incomes and promote green growth. According to the plan, which was jointly issued by the General Office of the Communist Party of China Central Committee and the General Office of the State Council, the country aims to form a collective forest tenure system with clear ownership, unified responsibilities and rights, strict protection, orderly circulation and effective supervision by 2025. On this basis, a variety of measures will be implemented, including expanding the forestry industry's appropriate-scale operation, promoting more scientific and efficient management of forest resources, and diversifying channels for increasing the value of forest tenure in order to continuously improve the ecological quality of forests and increase farmers' incomes. According to the plan, projects will be launched to accurately improve forest quality and promote efficient forest management methods, while green industries such as ecological tourism, forest health care, and environment education will be established to conserve forest resources and ecology. It also encourages initiatives to investigate and develop mechanisms for recognizing the value of ecological products, as well as encouraging financial institutions to provide credit support for the forestry industry.",1
President Xi Jinping Attended a Press Segment of The 15th BRICS Summit and Stressed that BRICS Expansion Is a New Starting Point for BRICS Cooperation and Will Inject New Vitality into the BRICS Cooperation Mechanism,"On the morning of August 24 local time, President Xi Jinping attended a press segment of the 15th BRICS Summit in Johannesburg. At the event, the announcement was made to invite Saudi Arabia, Egypt, the United Arab Emirates, Argentina, Iran and Ethiopia to the BRICS family as official members. President Xi Jinping delivered important remarks. He pointed out that, as countries with great heft, BRICS countries shoulder important responsibilities for world peace and development. During the Summit, leaders had in-depth exchanges of views on the current international situation and BRICS cooperation. They reached extensive consensus, issued the Johannesburg II Declaration, and secured fruitful outcomes. President Xi Jinping noted that leaders of the five BRICS countries unanimously agreed to invite Saudi Arabia, Egypt, the United Arab Emirates, Argentina, Iran and Ethiopia to the BRICS family as official members. China wishes to congratulate these countries and express high appreciation to the host South Africa and President Ramaphosa for their valuable efforts. President Xi Jinping highlighted that the BRICS expansion is historic. It demonstrates the commitment of BRICS countries to cooperate in unity with all developing countries. It meets the expectations of the international community, and serves the common interests of emerging markets and developing countries. The expansion is also a new starting point for BRICS cooperation. It will inject new vitality into the BRICS cooperation mechanism and further strengthen the forces for world peace and development. He expressed confidence that as long as BRICS countries work in concert, they will bring out the best in BRICS cooperation and ensure a promising future for BRICS countries. He made the call for all to join hands together to write a new chapter of emerging markets and developing countries seeking development through solidarity and cooperation. The event was chaired by South African President Ramaphosa, and attended by Brazilian President Lula, Indian Prime Minister Modi, and Russian President Putin (via video link). The Johannesburg II Declaration was adopted and issued at the event. Cai Qi and Wang Yi were present at the event.",1
"Wang Yi: China, EU are partners, not rivals","China and the European Union (EU) are partners, not rivals, Chinese Foreign Minister Wang Yi said on Wednesday. The development of the manufacturing industry depends on fair competition, not protectionism, Wang said during a telephonic conversation with Hungarian Foreign Minister Peter Szijjarto. Wang, also a member of the Political Bureau of the Communist Party of China Central Committee, said he hopes that the Hungarian side will continue to push the EU to adopt a more positive and open cooperation policy towards China, work with China to practice genuine multilateralism, safeguard the UN-centered international system, and promote the sound and steady development of China-EU relations. The EU's anti-subsidy investigation into China's electric vehicles is against the basic rules of international trade and is likely to disrupt the global automotive industrial and supply chains, Wang noted, adding China insists on taking the green, low-carbon and sustainable development path, which is completely consistent with the development direction of the EU. For his part, Szijjarto said the Hungarian side strongly opposes decoupling from China. Hungary hopes that the EU and China could cooperate closely, and does not support the EU taking any measures that are not conducive to fair competition and cooperation, Szijjarto said. The Hungarian side appreciates China's efforts in promoting peace in Europe and wishes that the Chinese side could continue to play an active role in this regard, he added.",1
Philippines' claim about removing Chinese blocking nets at Huangyan Island fabricated: China Coast Guard,"The Philippines' claim about having removed blocking nets set by the China Coast Guard (CCG) at Huangyan Dao (Huangyan Island) in the South China Sea is purely fabricated, said a CCG spokesperson. CCG spokesperson Gan Yu made the remarks in a statement released late on Wednesday in response to a statement by the Philippine Coast Guard on Monday claiming it had removed the ""floating barrier"" deployed by the China Coast Guard on the southeast side of Huangyan Island that obstructed Philippine fishermen from ""entering the area for fishing activities."" Without authorization from the Chinese government, a ship affiliated with the Philippines' Bureau of Fisheries and Aquatic Resources illegally entered waters off China's Huangyan Island and stirred up trouble in a provocative manner on Friday, Gan said. The CCG took necessary measures in accordance with the law to effectively restrict the Philippine vessel, including calling and warning, route restrictions and temporarily setting blocking nets on the lagoon the Philippine vessel had entered, Gan said. The nets were subsequently removed by the China Coast Guard on Saturday and the management measures returned to normal, with all onsite operations done professionally, in a standard and reasonable way, the spokesperson said. The Chinese statement came with three pictures showing the Philippine vessel being blocked by CCG vessels, the blocking nets set by the CCG and the recovery of the nets later on. China has undisputable sovereignty over Huangyan Island and its surrounding waters and has sovereign rights and jurisdiction over relevant waters, Gan said. The CCG will continue to hold law enforcement activities in waters under Chinese jurisdiction in accordance with the law and will resolutely safeguard national sovereignty and maritime rights, he said.",1
